name	layer	type	assoc_score	prior_score	path_score	total_score
PPARGC1A	transcriptomic	gene	1.0	0.00016291883543019444	1.0	0.40009775130125813
PPP2R1B	transcriptomic	gene	0.9996631862579993	0.0008654177233392455	1.0	0.40045188788560343
ABCA5	transcriptomic	gene	0.9993263725159987	0.000146452328888763	1.0	0.399953145900533
HMGCR	transcriptomic	gene	0.998989558773998	0.0003221338032189742	1.0	0.399991192036731
ABCG1	transcriptomic	gene	0.9986527450319973	2.5618358006507175e-05	1.0	0.39974592002120335
LDLR	transcriptomic	gene	0.9983159312899966	0.0002978468085089816	1.0	0.39984189434310474
MID1IP1	transcriptomic	gene	0.997979117547996	0.0002778988761524859	1.0	0.3997625628352907
ECI1	transcriptomic	gene	0.9976423038059953	0.0009750880250760498	1.0	0.4001135135762447
ACADS	transcriptomic	gene	0.9973054900639946	0.0016904312164563134	1.0	0.40047535674267276
FUOM	transcriptomic	gene	0.9969686763219939	0.001114869681117864	1.0	0.40006265707306954
RORA	transcriptomic	gene	0.9966318625799933	0.00012170417583503132	1.0	0.3993993950214997
UBC	transcriptomic	gene	0.9962950488379926	0.004292851554495939	1.0	0.40183472070029613
GAL3ST1	transcriptomic	gene	0.9959582350959919	1.6541344143442147e-05	1.0	0.3992015718256845
UAP1	transcriptomic	gene	0.9956214213539912	0.0005688071935347678	1.0	0.3994655685869191
ABCA10	transcriptomic	gene	0.9952846076119906	2.353366662445642e-05	1.0	0.39907104172237284
PMVK	transcriptomic	gene	0.9949477938699899	0.0006479229130306311	1.0	0.3993783125218164
AMDHD2	transcriptomic	gene	0.9946109801279892	9.776383038641189e-05	1.0	0.3989808543238297
CGA	transcriptomic	gene	0.9942741663859885	5.5258852262925596e-06	1.0	0.3988581488083335
NR1D1	transcriptomic	gene	0.9939373526439879	0.00024578186757956064	1.0	0.39893493964934534
MED11	transcriptomic	gene	0.9936005389019872	0.00020041701279521212	1.0	0.3988403579880746
IDI1	transcriptomic	gene	0.9932637251599865	0.0007420946543346774	1.0	0.3990980018245981
PIK3C2G	transcriptomic	gene	0.9929269114179858	5.8849421153801075e-05	1.0	0.39862069193628946
PNPLA8	transcriptomic	gene	0.9925900976759852	0.00014042473378596965	1.0	0.39860227437546863
ABCA9	transcriptomic	gene	0.9922532839339845	8.253645219141362e-05	1.0	0.39850017865811177
